# id node_number1 node_number2 value
690708 12884 12888 1.209
690710 12884 12890 1.417
691579 12885 12878 1.324
691580 12885 12879 1.354
691583 12885 12882 1.507
691584 12885 12883 1.837
692151 12886 12570 1.226
692195 12886 12614 1.119
692196 12886 12615 1.636
692442 12886 12861 1.504
692443 12886 12862 1.146
692444 12886 12863 1.273
692447 12886 12866 1.68
692448 12886 12867 1.88
692449 12886 12868 2.968
692451 12886 12870 2.032
692452 12886 12871 2.071
692455 12886 12874 2.761
692456 12886 12875 2.029
692457 12886 12876 1.817
692458 12886 12877 1.353
692459 12886 12878 7.704
692460 12886 12879 3.935
692461 12886 12880 1.545
692462 12886 12881 1.087
692463 12886 12882 11.407
692464 12886 12883 5.761
692465 12886 12884 3.758
692467 12886 12887 1.359
692468 12886 12888 2.312
692469 12886 12889 1.429
692470 12886 12890 3.095
693328 12887 12867 1.29
693329 12887 12868 1.122
693332 12887 12871 1.243
693336 12887 12875 1.408
693338 12887 12877 1.018
693339 12887 12878 1.483
693340 12887 12879 2.585
693343 12887 12882 3.527
693344 12887 12883 4.013
693345 12887 12884 1.319
693347 12887 12886 1.582
693350 12887 12890 1.427
694209 12888 12868 1.129
694219 12888 12878 1.569
694220 12888 12879 1.231
694223 12888 12882 4.156
694224 12888 12883 2.107
694225 12888 12884 1.292
694227 12888 12886 2.388
694230 12888 12890 1.122
694251 12888 12911 1.589
694252 12888 12912 1.327
695073 12889 12852 2.231
695077 12889 12856 3.146
695087 12889 12866 1.061
695088 12889 12867 1.448
695091 12889 12870 1.306
695092 12889 12871 1.742
695094 12889 12873 1.077
695095 12889 12874 4.497
695096 12889 12875 2.171
695103 12889 12882 1.798
695104 12889 12883 1.026
695107 12889 12886 2.189
695110 12889 12890 11.779
695111 12889 12891 3.015
695112 12889 12892 4.022
695113 12889 12893 3.052
695114 12889 12894 2.521
695120 12889 12900 1.595
695121 12889 12901 1.78
695122 12889 12902 1.342
695227 12890 12126 3.404
695229 12890 12128 1.436
695764 12890 12663 1.344
695765 12890 12664 2.305
695938 12890 12837 1.265
695950 12890 12849 1.858
695952 12890 12851 1.195
695953 12890 12852 2.933
695955 12890 12854 1.149
695957 12890 12856 2.78
695962 12890 12861 2.577
695963 12890 12862 1.262
695964 12890 12863 2.309
695967 12890 12866 2.126
695968 12890 12867 4.65
695969 12890 12868 2.802
695970 12890 12869 1.999
695971 12890 12870 2.602
695972 12890 12871 5.103
695974 12890 12873 2.705
695975 12890 12874 5.113
695976 12890 12875 5.606
695979 12890 12878 1.129
695980 12890 12879 1.783
695983 12890 12882 2.744
695984 12890 12883 3.246
695987 12890 12886 2.057
695988 12890 12887 1.17
695990 12890 12889 16.388
695991 12890 12891 3.235
695992 12890 12892 5.369
695993 12890 12893 2.72
695994 12890 12894 2.894
696001 12890 12901 1.104
696855 12891 12874 1.266
696870 12891 12889 3.445
696871 12891 12890 2.828
696872 12891 12892 1.022
696891 12891 12911 1.294
696892 12891 12912 1.07
697735 12892 12874 1.138
697750 12892 12889 5.347
697751 12892 12890 4.841
697752 12892 12891 1.105
697753 12892 12893 2.164
697754 12892 12894 1.321
698630 12893 12889 2.929
698631 12893 12890 1.849
698633 12893 12892 1.531
698634 12893 12894 1.706
699510 12894 12889 3.561
699511 12894 12890 2.982
699513 12894 12892 1.502
699514 12894 12893 2.527
701903 12897 12642 1.134
702105 12897 12844 1.283
702117 12897 12856 4.403
702119 12897 12858 1.723
702129 12897 12868 1.339
702139 12897 12878 1.384
702158 12897 12898 3.165
702159 12897 12899 16.576
702160 12897 12900 15.733
702161 12897 12901 22.298
702162 12897 12902 6.824
702196 12897 12936 1.209
702997 12898 12856 1.561
702999 12898 12858 1.312
703038 12898 12897 3.813
703039 12898 12899 5.894
703040 12898 12900 9.61
703041 12898 12901 6.315
703042 12898 12902 5.343
703663 12899 12642 1.345
703665 12899 12644 1.145
703668 12899 12647 1.037
703845 12899 12824 1.096
703865 12899 12844 1.463
703877 12899 12856 8.58
703878 12899 12857 1.323
703879 12899 12858 6.701
703889 12899 12868 1.45
703899 12899 12878 1.591
703918 12899 12897 16.447
703919 12899 12898 4.849
703920 12899 12900 22.158
703921 12899 12901 40.004
703922 12899 12902 15.049
703956 12899 12936 1.272
704543 12900 12642 1.461
704545 12900 12644 1.256
704548 12900 12647 1.245
704725 12900 12824 1.174
704745 12900 12844 1.253
704755 12900 12854 1.016
704757 12900 12856 10.367
704758 12900 12857 1.676
704759 12900 12858 6.253
704764 12900 12863 1.012
704769 12900 12868 1.105
704779 12900 12878 1.379
704790 12900 12889 1.571
704798 12900 12897 14.24
704799 12900 12898 7.82
704800 12900 12899 20.373
704801 12900 12901 17.914
704802 12900 12902 19.655
705423 12901 12642 1.496
705425 12901 12644 1.273
705428 12901 12647 1.156
705603 12901 12822 1.042
705605 12901 12824 1.22
705625 12901 12844 1.571
705633 12901 12852 2.508
705634 12901 12853 1.662
705635 12901 12854 1.905
705636 12901 12855 1.39
705637 12901 12856 14.654
705638 12901 12857 2.676
705639 12901 12858 8.861
705649 12901 12868 1.503
705659 12901 12878 1.728
705663 12901 12882 1.009
705670 12901 12889 2.753
705678 12901 12897 21.931
705679 12901 12898 5.128
705680 12901 12899 39.665
705681 12901 12900 19.092
705682 12901 12902 13.839
705683 12901 12903 1.466
705716 12901 12936 1.264
706513 12902 12852 1.404
706515 12902 12854 1.047
706517 12902 12856 9.02
706518 12902 12857 1.91
706519 12902 12858 6.073
706550 12902 12889 1.307
706558 12902 12897 6.812
706559 12902 12898 4.559
706560 12902 12899 15.233
706561 12902 12900 21.004
706562 12902 12901 14.281
706563 12902 12903 1.547
706564 12902 12904 1.679
707385 12903 12844 1.263
707415 12903 12874 1.312
707416 12903 12875 1.364
707442 12903 12901 1.618
707443 12903 12902 1.47
707447 12903 12907 2.917
707448 12903 12908 2.984
707449 12903 12909 2.786
707450 12903 12910 2.974
707451 12903 12911 3.865
707452 12903 12912 5.603
707454 12903 12914 2.513
708323 12904 12902 1.563
708327 12904 12907 2.99
708328 12904 12908 3.189
708329 12904 12909 3.219
708330 12904 12910 3.635
708331 12904 12911 3.22
708332 12904 12912 5.599
708334 12904 12914 2.406
709207 12905 12907 1.899
709208 12905 12908 2.44
709209 12905 12909 2.102
709210 12905 12910 2.926
709211 12905 12911 1.748
709212 12905 12912 3.622
709214 12905 12914 1.761
710087 12906 12907 2.32
710088 12906 12908 3.041
710089 12906 12909 3.334
710090 12906 12910 3.824
710091 12906 12911 2.152
710092 12906 12912 3.706
710094 12906 12914 2.337
710110 12906 12930 1.367
710115 12906 12935 1.654
710116 12906 12936 1.511
710126 12906 12946 1.076
710127 12906 12947 1.55
710150 12906 12970 1.239
710153 12906 12973 6.104
710687 12907 12626 1.707
710695 12907 12634 1.22
710703 12907 12642 2.662
710704 12907 12643 1.106
710705 12907 12644 2.291
710707 12907 12646 1.483
710708 12907 12647 2.644
710709 12907 12648 1.898
710710 12907 12649 1.376
710711 12907 12650 1.529
710719 12907 12658 1.126
710772 12907 12711 1.052
710781 12907 12720 1.151
710784 12907 12723 1.181
710817 12907 12756 1.531
710818 12907 12757 1.591
710885 12907 12824 1.832
710886 12907 12825 1.197
710892 12907 12831 1.564
710898 12907 12837 1.058
710904 12907 12843 1.346
710905 12907 12844 6.156
710906 12907 12845 2.041
710907 12907 12846 1.385
710963 12907 12902 1.044
710964 12907 12903 2.254
710965 12907 12904 2.736
710966 12907 12905 1.576
710967 12907 12906 2.139
710968 12907 12908 21.741
710969 12907 12909 17.743
710970 12907 12910 26.549
710971 12907 12911 17.469
710972 12907 12912 29.53
710973 12907 12913 3.442
710974 12907 12914 21.519
710975 12907 12915 1.909
710976 12907 12916 2.859
710977 12907 12917 4.819
710978 12907 12918 2.989
710981 12907 12921 1.302
710982 12907 12922 1.419
710983 12907 12923 1.07
710984 12907 12924 2.348
710986 12907 12926 1.84
710987 12907 12927 1.067
710988 12907 12928 1.8
710990 12907 12930 1.984
710992 12907 12932 1.217
710995 12907 12935 1.326
710996 12907 12936 2.146
711000 12907 12940 2.63
711004 12907 12944 1.076
711006 12907 12946 1.084
711567 12908 12626 1.43
711583 12908 12642 2.216
711584 12908 12643 1.1
711585 12908 12644 1.92
711587 12908 12646 1.345
711588 12908 12647 2.147
711589 12908 12648 1.716
711591 12908 12650 1.452
711593 12908 12652 1.071
711599 12908 12658 1.037
711661 12908 12720 1.026
711664 12908 12723 1.022
711697 12908 12756 1.536
711698 12908 12757 1.227
711765 12908 12824 2.605
711766 12908 12825 1.534
711769 12908 12828 1.025
711785 12908 12844 5.151
711786 12908 12845 1.236
711787 12908 12846 1.321
711819 12908 12878 1.013
711844 12908 12903 1.795
711845 12908 12904 2.403
711846 12908 12905 1.47
711847 12908 12906 2.353
711848 12908 12907 12.671
711849 12908 12909 11.846
711850 12908 12910 18.444
711851 12908 12911 16.642
711852 12908 12912 36.476
711853 12908 12913 3.355
711854 12908 12914 17.175
711855 12908 12915 1.368
711856 12908 12916 3.517
711857 12908 12917 3.616
711858 12908 12918 3.711
711862 12908 12922 1.821
711864 12908 12924 3.244
711866 12908 12926 2.063
711867 12908 12927 1.508
711868 12908 12928 1.064
711870 12908 12930 1.398
711871 12908 12931 1.49
711875 12908 12935 4.692
711876 12908 12936 1.889
711880 12908 12940 3.855
711881 12908 12941 3.169
711882 12908 12942 1.216
711884 12908 12944 1.483
711886 12908 12946 2.842
711887 12908 12947 3.726
711913 12908 12973 2.606
712447 12909 12626 1.997
712448 12909 12627 1.038
712455 12909 12634 1.432
712462 12909 12641 1.065
712463 12909 12642 3.113
712464 12909 12643 1.295
712465 12909 12644 2.679
712466 12909 12645 1.132
712467 12909 12646 1.733
712468 12909 12647 3.093
712469 12909 12648 2.22
712470 12909 12649 1.611
712471 12909 12650 1.788
712479 12909 12658 1.318
712532 12909 12711 1.233
712541 12909 12720 1.347
712544 12909 12723 1.382
712548 12909 12727 1.034
712577 12909 12756 1.796
712578 12909 12757 1.863
712644 12909 12823 1.149
712645 12909 12824 5.092
712646 12909 12825 3.743
712649 12909 12828 1.665
712650 12909 12829 1.238
712652 12909 12831 1.677
712664 12909 12843 1.138
712665 12909 12844 6.382
712666 12909 12845 2.287
712667 12909 12846 1.662
712699 12909 12878 1.092
712724 12909 12903 2.151
712725 12909 12904 2.944
712726 12909 12905 1.745
712727 12909 12906 3.072
712728 12909 12907 17.754
712729 12909 12908 20.313
712730 12909 12910 24.804
712731 12909 12911 21.862
712732 12909 12912 46.75
712733 12909 12913 4.736
712734 12909 12914 18.242
712735 12909 12915 2.314
712736 12909 12916 3.734
712737 12909 12917 6.866
712738 12909 12918 5.118
712741 12909 12921 1.803
712742 12909 12922 2.539
712743 12909 12923 1.843
712744 12909 12924 4.739
712745 12909 12925 1.407
712746 12909 12926 3.081
712747 12909 12927 2.323
712748 12909 12928 3.199
712750 12909 12930 4.286
712752 12909 12932 3.352
712753 12909 12933 1.066
712755 12909 12935 3.273
712756 12909 12936 6.208
712758 12909 12938 1.902
712759 12909 12939 1.562
712760 12909 12940 7.838
712761 12909 12941 6.092
712762 12909 12942 2.491
712763 12909 12943 2.026
712764 12909 12944 2.677
712765 12909 12945 1.488
712766 12909 12946 5.177
712767 12909 12947 6.359
712793 12909 12973 5.336
713327 12910 12626 1.738
713328 12910 12627 1.059
713342 12910 12641 1.051
713343 12910 12642 2.696
713344 12910 12643 1.341
713345 12910 12644 2.335
713347 12910 12646 1.636
713348 12910 12647 2.61
713349 12910 12648 2.089
713350 12910 12649 1.11
713351 12910 12650 1.766
713353 12910 12652 1.31
713359 12910 12658 1.263
713412 12910 12711 1.052
713421 12910 12720 1.25
713424 12910 12723 1.243
713457 12910 12756 1.882
713458 12910 12757 1.501
713525 12910 12824 3.17
713526 12910 12825 2.127
713545 12910 12844 5.043
713546 12910 12845 1.172
713547 12910 12846 1.405
713579 12910 12878 1.241
713604 12910 12903 1.798
713605 12910 12904 2.745
713606 12910 12905 1.774
713607 12910 12906 2.963
713608 12910 12907 15.643
713609 12910 12908 18.506
713610 12910 12909 14.626
713611 12910 12911 17.885
713612 12910 12912 39.102
713613 12910 12913 4.483
713614 12910 12914 23.244
713615 12910 12915 1.542
713616 12910 12916 4.338
713617 12910 12917 4.403
713618 12910 12918 4.722
713621 12910 12921 1.017
713622 12910 12922 2.097
713624 12910 12924 4.016
713626 12910 12926 2.549
713627 12910 12927 2.11
713628 12910 12928 1.576
713629 12910 12929 1.474
713630 12910 12930 2.299
713631 12910 12931 2.739
713632 12910 12932 1.56
713633 12910 12933 1.586
713635 12910 12935 7.296
713636 12910 12936 3.299
713637 12910 12937 1.325
713638 12910 12938 1.08
713640 12910 12940 5.962
713641 12910 12941 5.177
713642 12910 12942 2.299
713643 12910 12943 1.514
713644 12910 12944 2.409
713645 12910 12945 1.412
713646 12910 12946 5.151
713647 12910 12947 7.24
713670 12910 12970 1.867
713673 12910 12973 16.179
714207 12911 12626 2.096
714208 12911 12627 1.096
714215 12911 12634 1.532
714222 12911 12641 1.124
714223 12911 12642 3.272
714224 12911 12643 1.374
714225 12911 12644 2.814
714226 12911 12645 1.187
714227 12911 12646 1.819
714228 12911 12647 3.246
714229 12911 12648 2.338
714230 12911 12649 1.701
714231 12911 12650 1.881
714239 12911 12658 1.389
714247 12911 12666 4.727
714248 12911 12667 2.537
714249 12911 12668 1.358
714250 12911 12669 3.308
714251 12911 12670 4.504
714254 12911 12673 2.58
714255 12911 12674 1.851
714256 12911 12675 3.262
714259 12911 12678 6.178
714260 12911 12679 1.42
714275 12911 12694 1.037
714282 12911 12701 1.458
714292 12911 12711 1.324
714301 12911 12720 1.422
714304 12911 12723 1.456
714305 12911 12724 1.049
714308 12911 12727 1.137
714337 12911 12756 1.93
714338 12911 12757 1.989
714405 12911 12824 5.083
714406 12911 12825 3.021
714407 12911 12826 1.81
714408 12911 12827 1.894
714409 12911 12828 2.729
714410 12911 12829 2.054
714411 12911 12830 1.415
714412 12911 12831 3.827
714415 12911 12834 1.544
714416 12911 12835 2.451
714417 12911 12836 1.903
714418 12911 12837 2.663
714420 12911 12839 1.808
714422 12911 12841 1.899
714424 12911 12843 2.37
714425 12911 12844 9.773
714426 12911 12845 4.065
714427 12911 12846 2.414
714430 12911 12849 1.393
714441 12911 12860 1.48
714443 12911 12862 1.044
714444 12911 12863 3.326
714445 12911 12864 2.107
714446 12911 12865 2.73
714447 12911 12866 2.126
714448 12911 12867 3.195
714452 12911 12871 1.445
714455 12911 12874 3.458
714456 12911 12875 3.785
714459 12911 12878 1.175
714469 12911 12888 1.219
714484 12911 12903 3.025
714485 12911 12904 2.96
714486 12911 12905 1.475
714487 12911 12906 1.998
714488 12911 12907 17.812
714489 12911 12908 28.503
714490 12911 12909 22.277
714491 12911 12910 30.309
714492 12911 12912 39.964
714493 12911 12913 4.13
714494 12911 12914 28.122
714495 12911 12915 2.347
714496 12911 12916 3.983
714497 12911 12917 7.572
714498 12911 12918 4.41
714499 12911 12919 1.461
714501 12911 12921 2.336
714502 12911 12922 3.049
714503 12911 12923 2.682
714504 12911 12924 5.301
714505 12911 12925 1.133
714506 12911 12926 1.948
714507 12911 12927 1.352
714508 12911 12928 1.579
714510 12911 12930 1.376
714512 12911 12932 1.514
714515 12911 12935 1.532
714516 12911 12936 1.877
714520 12911 12940 4.233
714521 12911 12941 2.342
714524 12911 12944 1.24
714526 12911 12946 1.094
715086 12912 12625 1.231
715087 12912 12626 2.592
715088 12912 12627 1.576
715090 12912 12629 1.025
715095 12912 12634 1.419
715098 12912 12637 1.011
715102 12912 12641 1.565
715103 12912 12642 4.018
715104 12912 12643 1.989
715105 12912 12644 3.481
715106 12912 12645 1.428
715107 12912 12646 2.44
715108 12912 12647 3.892
715109 12912 12648 3.107
715110 12912 12649 1.648
715111 12912 12650 2.631
715113 12912 12652 1.939
715115 12912 12654 1.064
715119 12912 12658 1.879
715120 12912 12659 1.109
715130 12912 12669 1.035
715131 12912 12670 3.686
715134 12912 12673 2.047
715135 12912 12674 1.111
715136 12912 12675 2.356
715139 12912 12678 3.03
715172 12912 12711 1.55
715174 12912 12713 1.089
715178 12912 12717 1.224
715181 12912 12720 1.858
715184 12912 12723 1.851
715185 12912 12724 1.294
715188 12912 12727 1.394
715203 12912 12742 1.036
715217 12912 12756 2.766
715218 12912 12757 2.227
715260 12912 12799 1.107
715267 12912 12806 1.083
715285 12912 12824 4.328
715286 12912 12825 1.904
715287 12912 12826 1.982
715289 12912 12828 2.627
715291 12912 12830 1.309
715292 12912 12831 2.906
715295 12912 12834 1.466
715296 12912 12835 1.848
715297 12912 12836 1.952
715298 12912 12837 2.075
715300 12912 12839 1.523
715302 12912 12841 1.638
715304 12912 12843 2.335
715305 12912 12844 12.195
715306 12912 12845 3.425
715307 12912 12846 2.865
715311 12912 12850 1.562
715313 12912 12852 1.047
715325 12912 12864 1.978
715326 12912 12865 1.165
715327 12912 12866 1.1
715328 12912 12867 1.524
715335 12912 12874 4.607
715336 12912 12875 2.171
715339 12912 12878 1.831
715343 12912 12882 1.018
715349 12912 12888 2.126
715352 12912 12891 1.199
715364 12912 12903 3.366
715365 12912 12904 4.218
715366 12912 12905 2.177
715367 12912 12906 2.863
715368 12912 12907 17.146
715369 12912 12908 36.441
715370 12912 12909 27.162
715371 12912 12910 38.935
715372 12912 12911 23.25
715373 12912 12913 5.424
715374 12912 12914 33.806
715375 12912 12915 2.638
715376 12912 12916 5.527
715377 12912 12917 6.505
715378 12912 12918 5.483
715379 12912 12919 1.149
715381 12912 12921 1.89
715382 12912 12922 3.511
715383 12912 12923 1.706
715384 12912 12924 5.621
715386 12912 12926 2.472
715387 12912 12927 1.545
715395 12912 12935 3.737
715396 12912 12936 1.158
715400 12912 12940 4.115
715401 12912 12941 1.117
715404 12912 12944 1.475
715406 12912 12946 1.039
715427 12912 12967 1.099
715433 12912 12973 1.173
715437 12912 12977 1.023
716185 12913 12844 2.262
716186 12913 12845 1.052
716248 12913 12907 4.027
716249 12913 12908 5.632
716250 12913 12909 5.538
716251 12913 12910 7.471
716252 12913 12911 4.749
716253 12913 12912 9.13
716254 12913 12914 5.017
716256 12913 12916 1.108
716257 12913 12917 1.955
716264 12913 12924 1.499
716847 12914 12626 1.289
716863 12914 12642 2.006
716864 12914 12643 1.023
716865 12914 12644 1.734
716867 12914 12646 1.211
716868 12914 12647 1.933
716869 12914 12648 1.563
716871 12914 12650 1.315
716873 12914 12652 1.009
716894 12914 12673 1.292
716899 12914 12678 2.709
716926 12914 12705 1.501
716977 12914 12756 1.476
716978 12914 12757 1.177
717029 12914 12808 3.199
717045 12914 12824 5.143
717046 12914 12825 2.974
717047 12914 12826 1.881
717048 12914 12827 1.046
717049 12914 12828 3.332
717050 12914 12829 1.441
717052 12914 12831 1.843
717064 12914 12843 1.018
717065 12914 12844 6.386
717066 12914 12845 2.22
717067 12914 12846 1.924
717124 12914 12903 1.581
717125 12914 12904 1.843
717126 12914 12905 1.126
717127 12914 12906 1.848
717128 12914 12907 13.742
717129 12914 12908 17.744
717130 12914 12909 11.657
717131 12914 12910 23.937
717132 12914 12911 17.937
717133 12914 12912 34.958
717134 12914 12913 3.188
717135 12914 12915 1.454
717136 12914 12916 2.776
717137 12914 12917 4.979
717138 12914 12918 4.361
717141 12914 12921 1.385
717142 12914 12922 3.061
717143 12914 12923 1.753
717144 12914 12924 5.876
717146 12914 12926 1.819
717147 12914 12927 1.558
717148 12914 12928 1.151
717150 12914 12930 1.28
717151 12914 12931 1.241
717152 12914 12932 1.405
717153 12914 12933 1.228
717155 12914 12935 4.941
717156 12914 12936 2.257
717159 12914 12939 1.36
717160 12914 12940 5.661
717161 12914 12941 5.118
717162 12914 12942 2.107
717163 12914 12943 1.902
717164 12914 12944 2.173
717165 12914 12945 1.037
717166 12914 12946 3.709
717167 12914 12947 4.351
717193 12914 12973 2.835
717929 12915 12828 1.293
717945 12915 12844 1.093
718008 12915 12907 1.97
718009 12915 12908 1.933
718010 12915 12909 2.385
718011 12915 12910 2.159
718012 12915 12911 2.385
718013 12915 12912 3.738
718015 12915 12914 1.899
718016 12915 12916 3.743
718017 12915 12917 7.349
718018 12915 12918 3.233
718019 12915 12919 1.034
718021 12915 12921 2.804
718022 12915 12922 3.93
718023 12915 12923 4.169
718024 12915 12924 7.538
718025 12915 12925 1.022
718028 12915 12928 1.353
718030 12915 12930 1.123
718032 12915 12932 1.946
718035 12915 12935 3.722
718036 12915 12936 2.285
718628 12916 12647 1.23
718805 12916 12824 2.72
718806 12916 12825 1.887
718807 12916 12826 1.511
718808 12916 12827 1.052
718809 12916 12828 2.951
718810 12916 12829 1.199
718825 12916 12844 2.303
718888 12916 12907 3.417
718889 12916 12908 3.98
718890 12916 12909 4.448
718891 12916 12910 4.872
718892 12916 12911 4.629
718893 12916 12912 6.269
718894 12916 12913 1.044
718895 12916 12914 2.971
718896 12916 12915 3.577
718897 12916 12917 12.626
718898 12916 12918 8.437
718899 12916 12919 1.621
718900 12916 12920 1.941
718901 12916 12921 3.998
718902 12916 12922 9.897
718903 12916 12923 6.031
718904 12916 12924 19.955
718905 12916 12925 2.277
718906 12916 12926 2.177
718907 12916 12927 1.991
718908 12916 12928 5.629
718909 12916 12929 1.884
718910 12916 12930 6.302
718911 12916 12931 2.85
718912 12916 12932 8.01
718913 12916 12933 2.817
718914 12916 12934 2.388
718915 12916 12935 12.364
718916 12916 12936 12.393
718917 12916 12937 2.15
718918 12916 12938 3.984
718920 12916 12940 2.1
718921 12916 12941 2.774
718922 12916 12942 1.221
718923 12916 12943 1.182
718924 12916 12944 1.03
718926 12916 12946 2.037
718927 12916 12947 2.128
718953 12916 12973 5.269
719507 12917 12646 1.362
719508 12917 12647 2.227
719509 12917 12648 1.7
719511 12917 12650 1.428
719535 12917 12674 1.212
719539 12917 12678 1.357
719617 12917 12756 1.615
719618 12917 12757 1.35
719678 12917 12817 1.122
719679 12917 12818 2.065
719680 12917 12819 2.915
719683 12917 12822 2.554
719684 12917 12823 1.406
719685 12917 12824 5.636
719686 12917 12825 4.912
719687 12917 12826 3.204
719688 12917 12827 4.849
719689 12917 12828 6.028
719690 12917 12829 4.808
719692 12917 12831 2.036
719696 12917 12835 1.235
719705 12917 12844 3.493
719706 12917 12845 1.988
719707 12917 12846 1.038
719726 12917 12865 1.115
719739 12917 12878 1.099
719768 12917 12907 4.25
719769 12917 12908 4.741
719770 12917 12909 6.042
719771 12917 12910 5.7
719772 12917 12911 6.557
719773 12917 12912 8.571
719774 12917 12913 1.486
719775 12917 12914 5.87
719776 12917 12915 6.806
719777 12917 12916 12.095
719778 12917 12918 12.924
719779 12917 12919 4.712
719780 12917 12920 3.156
719781 12917 12921 7.78
719782 12917 12922 14.627
719783 12917 12923 17.215
719784 12917 12924 30.311
719785 12917 12925 4.994
719786 12917 12926 2.937
719787 12917 12927 3.216
719788 12917 12928 3.448
719789 12917 12929 1.596
719790 12917 12930 2.799
719791 12917 12931 1.382
719792 12917 12932 7.347
719793 12917 12933 3.844
719794 12917 12934 1.746
719795 12917 12935 13
719796 12917 12936 8.359
719797 12917 12937 2.127
719798 12917 12938 1.625
719799 12917 12939 1.52
719800 12917 12940 3.944
719801 12917 12941 3.949
719802 12917 12942 1.527
719803 12917 12943 1.72
719804 12917 12944 1.309
719806 12917 12946 1.987
719807 12917 12947 1.871
720497 12918 12756 1.068
720549 12918 12808 1.247
720559 12918 12818 1.44
720560 12918 12819 1.492
720563 12918 12822 2.162
720565 12918 12824 2.167
720566 12918 12825 2.217
720567 12918 12826 2.033
720568 12918 12827 1.798
720569 12918 12828 4.38
720570 12918 12829 2.159
720572 12918 12831 1.022
720585 12918 12844 2.203
720586 12918 12845 1.208
720648 12918 12907 4.233
720649 12918 12908 5.038
720650 12918 12909 7.24
720651 12918 12910 6.386
720652 12918 12911 6.173
720653 12918 12912 7.45
720654 12918 12913 1.184
720655 12918 12914 5.76
720656 12918 12915 3.751
720657 12918 12916 10
720658 12918 12917 15.991
720659 12918 12919 1.31
720660 12918 12920 2.388
720661 12918 12921 5.276
720662 12918 12922 12.935
720663 12918 12923 9.187
720664 12918 12924 28.023
720665 12918 12925 1.693
720667 12918 12927 1.066
720668 12918 12928 6.362
720669 12918 12929 2.455
720670 12918 12930 7.062
720671 12918 12931 3.9
720672 12918 12932 12.792
720673 12918 12933 4.554
720674 12918 12934 4.049
720675 12918 12935 18.95
720676 12918 12936 18.199
720677 12918 12937 3.682
720678 12918 12938 6.128
720679 12918 12939 1.282
720680 12918 12940 1.339
720681 12918 12941 5.131
720682 12918 12942 2.467
720683 12918 12943 2.945
720684 12918 12944 1.793
720686 12918 12946 3.675
720687 12918 12947 3.687
720689 12918 12949 1.431
720692 12918 12952 1.096
720693 12918 12953 1.196
720706 12918 12966 1.575
720707 12918 12967 1.793
720708 12918 12968 2.327
720710 12918 12970 2.434
720713 12918 12973 11.497
721255 12919 12634 1.099
721265 12919 12644 1.176
721279 12919 12658 1.057
721286 12919 12665 1.031
721448 12919 12827 1.713
721449 12919 12828 1.976
721450 12919 12829 1.292
721483 12919 12862 1.306
721484 12919 12863 3.155
721485 12919 12864 1.204
721486 12919 12865 1.884
721487 12919 12866 1.118
721488 12919 12867 1.026
721530 12919 12909 1.147
721532 12919 12911 1.857
721533 12919 12912 1.799
721535 12919 12914 1.194
721536 12919 12915 1.267
721537 12919 12916 2.066
721538 12919 12917 6.027
721539 12919 12918 1.44
721541 12919 12921 2.066
721542 12919 12922 3.569
721543 12919 12923 3.962
721544 12919 12924 7.909
722145 12920 12644 1.101
722159 12920 12658 1.014
722325 12920 12824 1.036
722329 12920 12828 1.47
722417 12920 12916 1.924
722418 12920 12917 3.254
722419 12920 12918 2.004
722422 12920 12922 2.099
722423 12920 12923 1.963
722424 12920 12924 5.387
723039 12921 12658 1.075
723200 12921 12819 1.236
723205 12921 12824 2.007
723206 12921 12825 1.566
723207 12921 12826 1.242
723208 12921 12827 2.182
723209 12921 12828 2.254
723210 12921 12829 1.9
723225 12921 12844 1.165
723288 12921 12907 1.093
723289 12921 12908 1.164
723290 12921 12909 1.511
723291 12921 12910 1.282
723292 12921 12911 1.93
723293 12921 12912 2.427
723295 12921 12914 1.591
723296 12921 12915 2.587
723297 12921 12916 3.806
723298 12921 12917 7.747
723299 12921 12918 4.247
723300 12921 12919 1.611
723302 12921 12922 4.075
723303 12921 12923 6.441
723304 12921 12924 9.687
723305 12921 12925 1.513
723312 12921 12932 1.343
723315 12921 12935 2.215
723320 12921 12940 1.09
723905 12922 12644 2.43
723908 12922 12647 1.55
723909 12922 12648 1.119
723919 12922 12658 3.765
723920 12922 12659 2.089
723935 12922 12674 1.266
723939 12922 12678 1.45
723972 12922 12711 1.117
724063 12922 12802 1.141
724078 12922 12817 1.112
724079 12922 12818 3.929
724080 12922 12819 3.17
724081 12922 12820 1.002
724083 12922 12822 4.475
724085 12922 12824 5.868
724086 12922 12825 3.034
724087 12922 12826 3.807
724088 12922 12827 3.899
724089 12922 12828 7.292
724090 12922 12829 3.593
724092 12922 12831 1.172
724105 12922 12844 2.592
724106 12922 12845 1.044
724168 12922 12907 1.528
724169 12922 12908 1.906
724170 12922 12909 2.723
724171 12922 12910 2.176
724172 12922 12911 3.188
724173 12922 12912 3.681
724175 12922 12914 3.027
724176 12922 12915 3.626
724177 12922 12916 9.612
724178 12922 12917 14.721
724179 12922 12918 10.691
724180 12922 12919 2.756
724181 12922 12920 2.055
724182 12922 12921 4.127
724183 12922 12923 8.806
724184 12922 12924 19.276
724185 12922 12925 2.801
724186 12922 12926 1.093
724187 12922 12927 1.638
724192 12922 12932 3.672
724193 12922 12933 1.542
724195 12922 12935 3.743
724196 12922 12936 2.615
724199 12922 12939 1.411
724200 12922 12940 2.713
724201 12922 12941 2.698
724203 12922 12943 1.362
